0.007900, 0.547486, 0.320940, -0.868426
0.008000, 0.540232, 0.330530, -0.870762
0.008100, 0.534690, 0.341349, -0.876039
0.008200, 0.530280, 0.354064, -0.884344
0.008300, 0.526336, 0.369279, -0.895616
0.008400, 0.522126, 0.387517, -0.909643
0.008500, 0.516879, 0.409189, -0.926069
0.008600, 0.509821, 0.434573, -0.944394
0.008700, 0.500198, 0.463801, -0.963999
0.008800, 0.487318, 0.496844, -0.984162
0.008900, 0.470572, 0.533512, -1.004084
0.009000, 0.449468, 0.573453, -1.022921
0.009100, 0.423648, 0.616166, -1.039813
0.009200, 0.392910, 0.661010, -1.053920
0.009300, 0.357219, 0.707236, -1.064455
0.009400, 0.316712, 0.754002, -1.070714
0.009500, 0.271695, 0.800411, -1.072107
0.009600, 0.222637, 0.845542, -1.068179
0.009700, 0.170153, 0.888484, -1.058636
0.009800, 0.114981, 0.928370, -1.043351
0.009900, 0.057961, 0.964412, -1.022374
0.010000, 0.000000, 0.995929, -0.995929
0.010100, -0.057961, 1.022374, -0.964412
0.010200, -0.114981, 1.043351, -0.928370
0.010300, -0.170153, 1.058636, -0.888484
0.010400, -0.222637, 1.068179, -0.845542
0.010500, -0.271695, 1.072107, -0.800411
0.010600, -0.316712, 1.070714, -0.754002
0.010700, -0.357219, 1.064455, -0.707236
0.010800, -0.392910, 1.053920, -0.661010
0.010900, -0.423648, 1.039813, -0.616166
0.011000, -0.449468, 1.022921, -0.573453
0.011100, -0.470572, 1.004084, -0.533512
0.011200, -0.487318, 0.984162, -0.496844
0.011300, -0.500198, 0.963999, -0.463801
0.011400, -0.509821, 0.944394, -0.434573
0.011500, -0.516879, 0.926069, -0.409189
0.011600, -0.522126, 0.909643, -0.387517
0.011700, -0.526336, 0.895616, -0.369279
0.011800, -0.530280, 0.884344, -0.354064
0.011900, -0.534690, 0.876039, -0.341349
0.012000, -0.540232, 0.870762, -0.330530
0.012100, -0.547486, 0.868426, -0.320940
0.012200, -0.556917, 0.868805, -0.311889
0.012300, -0.568869, 0.871554, -0.302685
0.012400, -0.583552, 0.876220, -0.292668
0.012500, -0.601041, 0.882274, -0.281233
0.012600, -0.621276, 0.889130, -0.267854
0.012700, -0.644074, 0.896174, -0.252101
0.012800, -0.669141, 0.902794, -0.233653
0.012900, -0.696092, 0.908400, -0.212309
0.013000, -0.724468, 0.912453, -0.187985
0.013100, -0.753764, 0.914479, -0.160715
0.013200, -0.783450, 0.914091, -0.130642
0.013300, -0.812995, 0.910996, -0.098001
0.013400, -0.841894, 0.905002, -0.063108
0.013500, -0.869680, 0.896018, -0.026338
0.013600, -0.895950, 0.884055, 0.011895
0.013700, -0.920370, 0.869208, 0.051162
0.013800, -0.942690, 0.851654, 0.091036
0.013900, -0.962743, 0.831628, 0.131115
0.014000, -0.980446, 0.809411, 0.171035
0.014100, -0.995795, 0.785307, 0.210487
0.014200, -1.008854, 0.759628, 0.249226
0.014300, -1.019745, 0.732674, 0.287072
0.014400, -1.028631, 0.704715, 0.323917
0.014500, -1.035699, 0.675981, 0.359718
0.014600, -1.041145, 0.646654, 0.394491
0.014700, -1.045155, 0.616855, 0.428300
0.014800, -1.047891, 0.586649, 0.461242
0.014900, -1.049480, 0.556044, 0.493436
0.015000, -1.050000, 0.525000, 0.525000
0.015100, -1.049480, 0.493436, 0.556044
0.015200, -1.047891, 0.461242, 0.586649
0.015300, -1.045155, 0.428300, 0.616855
0.015400, -1.041145, 0.394491, 0.646654
0.015500, -1.035699, 0.359718, 0.675981
0.015600, -1.028631, 0.323917, 0.704715
0.015700, -1.019745, 0.287072, 0.732674
0.015800, -1.008854, 0.249226, 0.759628
0.015900, -0.995795, 0.210487, 0.785307
0.016000, -0.980446, 0.171035, 0.809411
0.016100, -0.962743, 0.131115, 0.831628
0.016200, -0.942690, 0.091036, 0.851654
0.016300, -0.920370, 0.051162, 0.869208
0.016400, -0.895950, 0.011895, 0.884055
0.016500, -0.869680, -0.026338, 0.896018
0.016600, -0.841894, -0.063108, 0.905002
0.016700, -0.812995, -0.098001, 0.910996
0.016800, -0.783450, -0.130642, 0.914091
0.016900, -0.753764, -0.160715, 0.914479
0.017000, -0.724468, -0.187985, 0.912453
0.017100, -0.696092, -0.212309, 0.908400
0.017200, -0.669141, -0.233653, 0.902794
0.017300, -0.644074, -0.252101, 0.896174
0.017400, -0.621276, -0.267854, 0.889130
0.017500, -0.601041, -0.281233, 0.882274
0.017600, -0.583552, -0.292668, 0.876220
0.017700, -0.568869, -0.302685, 0.871554
0.017800, -0.556917, -0.311889, 0.868805
0.017900, -0.547486, -0.320940, 0.868426
0.018000, -0.540232, -0.330530, 0.870762
0.018100, -0.534690, -0.341349, 0.876039
0.018200, -0.530280, -0.354064, 0.884344
0.018300, -0.526336, -0.369279, 0.895616
0.018400, -0.522126, -0.387517, 0.909643
0.018500, -0.516879, -0.409189, 0.926069
0.018600, -0.509821, -0.434573, 0.944394
0.018700, -0.500198, -0.463801, 0.963999
0.018800, -0.487318, -0.496844, 0.984162
0.018900, -0.470572, -0.533512, 1.004084
0.019000, -0.449468, -0.573453, 1.022921
0.019100, -0.423648, -0.616166, 1.039813
0.019200, -0.392910, -0.661010, 1.053920
0.019300, -0.357219, -0.707236, 1.064455
0.019400, -0.316712, -0.754002, 1.070714
0.019500, -0.271695, -0.800411, 1.072107
0.019600, -0.222637, -0.845542, 1.068179
0.019700, -0.170153, -0.888484, 1.058636
0.019800, -0.114981, -0.928370, 1.043351
0.019900, -0.057961, -0.964412, 1.022374
0.020000, -0.000000, -0.995929, 0.995929
0.020100, 0.057961, -1.022374, 0.964412
0.020200, 0.114981, -1.043351, 0.928370
0.020300, 0.170153, -1.058636, 0.888484
0.020400, 0.222637, -1.068179, 0.845542
0.020500, 0.271695, -1.072107, 0.800411
0.020600, 0.316712, -1.070714, 0.754002
0.020700, 0.357219, -1.064455, 0.707236
0.020800, 0.392910, -1.053920, 0.661010
0.020900, 0.423648, -1.039813, 0.616166
0.021000, 0.449468, -1.022921, 0.573453
0.021100, 0.470572, -1.004084, 0.533512
0.021200, 0.487318, -0.984162, 0.496844
0.021300, 0.500198, -0.963999, 0.463801
0.021400, 0.509821, -0.944394, 0.434573
0.021500, 0.516879, -0.926069, 0.409189
0.021600, 0.522126, -0.909643, 0.387517
0.021700, 0.526336, -0.895616, 0.369279
0.021800, 0.530280, -0.884344, 0.354064
0.021900, 0.534690, -0.876039, 0.341349
0.022000, 0.540232, -0.870762, 0.330530
0.022100, 0.547486, -0.868426, 0.320940
0.022200, 0.556917, -0.868805, 0.311889
0.022300, 0.568869, -0.871554, 0.302685
0.022400, 0.583552, -0.876220, 0.292668
0.022500, 0.601041, -0.882274, 0.281233
0.022600, 0.621276, -0.889130, 0.267854
0.022700, 0.644074, -0.896174, 0.252101
0.022800, 0.669141, -0.902794, 0.233653
0.022900, 0.696092, -0.908400, 0.212309
0.023000, 0.724468, -0.912453, 0.187985
0.023100, 0.753764, -0.914479, 0.160715
0.023200, 0.783450, -0.914091, 0.130642
0.023300, 0.812995, -0.910996, 0.098001
0.023400, 0.841894, -0.905002, 0.063108
0.023500, 0.869680, -0.896018, 0.026338
0.023600, 0.895950, -0.884055, -0.011895
0.023700, 0.920370, -0.869208, -0.051162
0.023800, 0.942690, -0.851654, -0.091036
0.023900, 0.962743, -0.831628, -0.131115
0.024000, 0.980446, -0.809411, -0.171035
0.024100, 0.995795, -0.785307, -0.210487
0.024200, 1.008854, -0.759628, -0.249226
0.024300, 1.019745, -0.732674, -0.287072
0.024400, 1.028631, -0.704715, -0.323917
0.024500, 1.035699, -0.675981, -0.359718
0.024600, 1.041145, -0.646654, -0.394491
0.024700, 1.045155, -0.616855, -0.428300
0.024800, 1.047891, -0.586649, -0.461242
0.024900, 1.049480, -0.556044, -0.493436
0.025000, 1.050000, -0.525000, -0.525000
0.025100, 1.049480, -0.493436, -0.556044
0.025200, 1.047891, -0.461242, -0.586649
0.025300, 1.045155, -0.428300, -0.616855
0.025400, 1.041145, -0.394491, -0.646654
0.025500, 1.035699, -0.359718, -0.675981
0.025600, 1.028631, -0.323917, -0.704715
0.025700, 1.019745, -0.287072, -0.732674
0.025800, 1.008854, -0.249226, -0.759628
0.025900, 0.995795, -0.210487, -0.785307
0.026000, 0.980446, -0.171035, -0.809411
0.026100, 0.962743, -0.131115, -0.831628
0.026200, 0.942690, -0.091036, -0.851654
0.026300, 0.920370, -0.051162, -0.869208
0.026400, 0.895950, -0.011895, -0.884055
0.026500, 0.869680, 0.026338, -0.896018
0.026600, 0.841894, 0.063108, -0.905002
0.026700, 0.812995, 0.098001, -0.910996
0.026800, 0.783450, 0.130642, -0.914091
0.026900, 0.753764, 0.160715, -0.914479
0.027000, 0.724468, 0.187985, -0.912453
0.027100, 0.696092, 0.212309, -0.908400
0.027200, 0.669141, 0.233653, -0.902794
0.027300, 0.644074, 0.252101, -0.896174
0.027400, 0.621276, 0.267854, -0.889130
0.027500, 0.601041, 0.281233, -0.882274
0.027600, 0.583552, 0.292668, -0.876220
0.027700, 0.568869, 0.302685, -0.871554
0.027800, 0.556917, 0.311889, -0.868805
0.027900, 0.547486, 0.320940, -0.868426
0.028000, 0.540232, 0.330530, -0.870762
0.028100, 0.534690, 0.341349, -0.876039
0.028200, 0.530280, 0.354064, -0.884344
0.028300, 0.526336, 0.369279, -0.895616
0.028400, 0.522126, 0.387517, -0.909643
0.028500, 0.516879, 0.409189, -0.926069
0.028600, 0.509821, 0.434573, -0.944394
0.028700, 0.500198, 0.463801, -0.963999
0.028800, 0.487318, 0.496844, -0.984162
0.028900, 0.470572, 0.533512, -1.004084
0.029000, 0.449468, 0.573453, -1.022921
0.029100, 0.423648, 0.616166, -1.039813
0.029200, 0.392910, 0.661010, -1.053920
0.029300, 0.357219, 0.707236, -1.064455
0.029400, 0.316712, 0.754002, -1.070714
0.029500, 0.271695, 0.800411, -1.072107
0.029600, 0.222637, 0.845542, -1.068179
0.029700, 0.170153, 0.888484, -1.058636
0.029800, 0.114981, 0.928370, -1.043351
0.029900, 0.057961, 0.964412, -1.022374
0.030000, 0.000000, 0.995929, -0.995929
0.030100, -0.057961, 1.022374, -0.964412
0.030200, -0.114981, 1.043351, -0.928370
0.030300, -0.170153, 1.058636, -0.888484
0.030400, -0.222637, 1.068179, -0.845542
0.030500, -0.271695, 1.072107, -0.800411
0.030600, -0.316712, 1.070714, -0.754002
0.030700, -0.357219, 1.064455, -0.707236
0.030800, -0.392910, 1.053920, -0.661010
0.030900, -0.423648, 1.039813, -0.616166
0.031000, -0.449468, 1.022921, -0.573453
0.031100, -0.470572, 1.004084, -0.533512
0.031200, -0.487318, 0.984162, -0.496844
0.031300, -0.500198, 0.963999, -0.463801
0.031400, -0.509821, 0.944394, -0.434573
0.031500, -0.516879, 0.926069, -0.409189
0.031600, -0.522126, 0.909643, -0.387517
0.031700, -0.526336, 0.895616, -0.369279
0.031800, -0.530280, 0.884344, -0.354064
0.031900, -0.534690, 0.876039, -0.341349
0.032000, -0.540232, 0.870762, -0.330530
0.032100, -0.547486, 0.868426, -0.320940
0.032200, -0.556917, 0.868805, -0.311889
0.032300, -0.568869, 0.871554, -0.302685
0.032400, -0.583552, 0.876220, -0.292668
0.032500, -0.601041, 0.882274, -0.281233
0.032600, -0.621276, 0.889130, -0.267854
0.032700, -0.644074, 0.896174, -0.252101
0.032800, -0.669141, 0.902794, -0.233653
0.032900, -0.696092, 0.908400, -0.212309
0.033000, -0.724468, 0.912453, -0.187985
0.033100, -0.753764, 0.914479, -0.160715
0.033200, -0.783450, 0.914091, -0.130642
0.033300, -0.812995, 0.910996, -0.098001
0.033400, -0.841894, 0.905002, -0.063108
0.033500, -0.869680, 0.896018, -0.026338
0.033600, -0.895950, 0.884055, 0.011895
0.033700, -0.920370, 0.869208, 0.051162
0.033800, -0.942690, 0.851654, 0.091036
0.033900, -0.962743, 0.831628, 0.131115
0.034000, -0.980446, 0.809411, 0.171035
0.034100, -0.995795, 0.785307, 0.210487
0.034200, -1.008854, 0.759628, 0.249226
0.034300, -1.019745, 0.732674, 0.287072
0.034400, -1.028631, 0.704715, 0.323917
0.034500, -1.035699, 0.675981, 0.359718
0.034600, -1.041145, 0.646654, 0.394491
0.034700, -1.045155, 0.616855, 0.428300
0.034800, -1.047891, 0.586649, 0.461242
0.034900, -1.049480, 0.556044, 0.493436
0.035000, -1.050000, 0.525000, 0.525000
0.035100, -1.049480, 0.493436, 0.556044
0.035200, -1.047891, 0.461242, 0.586649
0.035300, -1.045155, 0.428300, 0.616855
0.035400, -1.041145, 0.394491, 0.646654
0.035500, -1.035699, 0.359718, 0.675981
0.035600, -1.028631, 0.323917, 0.704715
0.035700, -1.019745, 0.287072, 0.732674
0.035800, -1.008854, 0.249226, 0.759628
0.035900, -0.995795, 0.210487, 0.785307
0.036000, -0.980446, 0.171035, 0.809411
0.036100, -0.962743, 0.131115, 0.831628
0.036200, -0.942690, 0.091036, 0.851654
0.036300, -0.920370, 0.051162, 0.869208
0.036400, -0.895950, 0.011895, 0.884055
0.036500, -0.869680, -0.026338, 0.896018
0.036600, -0.841894, -0.063108, 0.905002
0.036700, -0.812995, -0.098001, 0.910996
0.036800, -0.783450, -0.130642, 0.914091
0.036900, -0.753764, -0.160715, 0.914479
0.037000, -0.724468, -0.187985, 0.912453
0.037100, -0.696092, -0.212309, 0.908400
0.037200, -0.669141, -0.233653, 0.902794
0.037300, -0.644074, -0.252101, 0.896174
0.037400, -0.621276, -0.267854, 0.889130
0.037500, -0.601041, -0.281233, 0.882274
0.037600, -0.583552, -0.292668, 0.876220
0.037700, -0.568869, -0.302685, 0.871554
0.037800, -0.556917, -0.311889, 0.868805
0.037900, -0.547486, -0.320940, 0.868426
0.038000, -0.540232, -0.330530, 0.870762
0.038100, -0.534690, -0.341349, 0.876039
0.038200, -0.530280, -0.354064, 0.884344
0.038300, -0.526336, -0.369279, 0.895616
0.038400, -0.522126, -0.387517, 0.909643
0.038500, -0.516879, -0.409189, 0.926069
0.038600, -0.509821, -0.434573, 0.944394
0.038700, -0.500198, -0.463801, 0.963999
0.038800, -0.487318, -0.496844, 0.984162
0.038900, -0.470572, -0.533512, 1.004084
0.039000, -0.449468, -0.573453, 1.022921
0.039100, -0.423648, -0.616166, 1.039813
0.039200, -0.392910, -0.661010, 1.053920
0.039300, -0.357219, -0.707236, 1.064455
0.039400, -0.316712, -0.754002, 1.070714
0.039500, -0.271695, -0.800411, 1.072107
0.039600, -0.222637, -0.845542, 1.068179
0.039700, -0.170153, -0.888484, 1.058636
0.039800, -0.114981, -0.928370, 1.043351
0.039900, -0.057961, -0.964412, 1.022374
0.040000, -0.000000, -0.995929, 0.995929
0.040100, 0.057961, -1.022374, 0.964412
0.040200, 0.114981, -1.043351, 0.928370
0.040300, 0.170153, -1.058636, 0.888484
0.040400, 0.222637, -1.068179, 0.845542
0.040500, 0.271695, -1.072107, 0.800411
0.040600, 0.316712, -1.070714, 0.754002
0.040700, 0.357219, -1.064455, 0.707236
0.040800, 0.392910, -1.053920, 0.661010
0.040900, 0.423648, -1.039813, 0.616166
0.041000, 0.449468, -1.022921, 0.573453
0.041100, 0.470572, -1.004084, 0.533512
0.041200, 0.487318, -0.984162, 0.496844
0.041300, 0.500198, -0.963999, 0.463801
0.041400, 0.509821, -0.944394, 0.434573
0.041500, 0.516879, -0.926069, 0.409189
0.041600, 0.522126, -0.909643, 0.387517
0.041700, 0.526336, -0.895616, 0.369279
0.041800, 0.530280, -0.884344, 0.354064
0.041900, 0.534690, -0.876039, 0.341349
0.042000, 0.540232, -0.870762, 0.330530
0.042100, 0.547486, -0.868426, 0.320940
0.042200, 0.556917, -0.868805, 0.311889
0.042300, 0.568869, -0.871554, 0.302685
0.042400, 0.583552, -0.876220, 0.292668
0.042500, 0.601041, -0.882274, 0.281233
0.042600, 0.621276, -0.889130, 0.267854
0.042700, 0.644074, -0.896174, 0.252101
0.042800, 0.669141, -0.902794, 0.233653
0.042900, 0.696092, -0.908400, 0.212309
0.043000, 0.724468, -0.912453, 0.187985
0.043100, 0.753764, -0.914479, 0.160715
0.043200, 0.783450, -0.914091, 0.130642
0.043300, 0.812995, -0.910996, 0.098001
0.043400, 0.841894, -0.905002, 0.063108
0.043500, 0.869680, -0.896018, 0.026338
0.043600, 0.895950, -0.884055, -0.011895
0.043700, 0.920370, -0.869208, -0.051162
0.043800, 0.942690, -0.851654, -0.091036
0.043900, 0.962743, -0.831628, -0.131115
0.044000, 0.980446, -0.809411, -0.171035
0.044100, 0.995795, -0.785307, -0.210487
0.044200, 1.008854, -0.759628, -0.249226
0.044300, 1.019745, -0.732674, -0.287072
0.044400, 1.028631, -0.704715, -0.323917
0.044500, 1.035699, -0.675981, -0.359718
0.044600, 1.041145, -0.646654, -0.394491
0.044700, 1.045155, -0.616855, -0.428300
0.044800, 1.047891, -0.586649, -0.461242
0.044900, 1.049480, -0.556044, -0.493436
0.045000, 1.050000, -0.525000, -0.525000
0.045100, 1.049480, -0.493436, -0.556044
0.045200, 1.047891, -0.461242, -0.586649
0.045300, 1.045155, -0.428300, -0.616855
0.045400, 1.041145, -0.394491, -0.646654
0.045500, 1.035699, -0.359718, -0.675981
0.045600, 1.028631, -0.323917, -0.704715
0.045700, 1.019745, -0.287072, -0.732674
0.045800, 1.008854, -0.249226, -0.759628
0.045900, 0.995795, -0.210487, -0.785307
0.046000, 0.980446, -0.171035, -0.809411
0.046100, 0.962743, -0.131115, -0.831628
0.046200, 0.942690, -0.091036, -0.851654
0.046300, 0.920370, -0.051162, -0.869208
0.046400, 0.895950, -0.011895, -0.884055
0.046500, 0.869680, 0.026338, -0.896018
0.046600, 0.841894, 0.063108, -0.905002
0.046700, 0.812995, 0.098001, -0.910996
0.046800, 0.783450, 0.130642, -0.914091
0.046900, 0.753764, 0.160715, -0.914479
0.047000, 0.724468, 0.187985, -0.912453
0.047100, 0.696092, 0.212309, -0.908400
0.047200, 0.669141, 0.233653, -0.902794
0.047300, 0.644074, 0.252101, -0.896174
0.047400, 0.621276, 0.267854, -0.889130
0.047500, 0.601041, 0.281233, -0.882274
0.047600, 0.583552, 0.292668, -0.876220
0.047700, 0.568869, 0.302685, -0.871554
0.047800, 0.556917, 0.311889, -0.868805
0.047900, 0.547486, 0.320940, -0.868426
0.048000, 0.540232, 0.330530, -0.870762
0.048100, 0.534690, 0.341349, -0.876039
0.048200, 0.530280, 0.354064, -0.884344
0.048300, 0.526336, 0.369279, -0.895616
0.048400, 0.522126, 0.387517, -0.909643
0.048500, 0.516879, 0.409189, -0.926069
0.048600, 0.509821, 0.434573, -0.944394
0.048700, 0.500198, 0.463801, -0.963999
0.048800, 0.487318, 0.496844, -0.984162
0.048900, 0.470572, 0.533512, -1.004084
0.049000, 0.449468, 0.573453, -1.022921
0.049100, 0.423648, 0.616166, -1.039813
0.049200, 0.392910, 0.661010, -1.053920
0.049300, 0.357219, 0.707236, -1.064455
0.049400, 0.316712, 0.754002, -1.070714
0.049500, 0.271695, 0.800411, -1.072107
0.049600, 0.222637, 0.845542, -1.068179
0.049700, 0.170153, 0.888484, -1.058636
0.049800, 0.114981, 0.928370, -1.043351
0.049900, 0.057961, 0.964412, -1.022374
0.050000, -0.000000, 0.995929, -0.995929
0.050100, -0.057961, 1.022374, -0.964412
0.050200, -0.114981, 1.043351, -0.928370
0.050300, -0.170153, 1.058636, -0.888484
0.050400, -0.222637, 1.068179, -0.845542
0.050500, -0.271695, 1.072107, -0.800411
0.050600, -0.316712, 1.070714, -0.754002
0.050700, -0.357219, 1.064455, -0.707236
0.050800, -0.392910, 1.053920, -0.661010
0.050900, -0.423648, 1.039813, -0.616166
0.051000, -0.449468, 1.022921, -0.573453
0.051100, -0.470572, 1.004084, -0.533512
0.051200, -0.487318, 0.984162, -0.496844
0.051300, -0.500198, 0.963999, -0.463801
0.051400, -0.509821, 0.944394, -0.434573
0.051500, -0.516879, 0.926069, -0.409189
0.051600, -0.522126, 0.909643, -0.387517
0.051700, -0.526336, 0.895616, -0.369279
0.051800, -0.530280, 0.884344, -0.354064
0.051900, -0.534690, 0.876039, -0.341349
0.052000, -0.540232, 0.870762, -0.330530
0.052100, -0.547486, 0.868426, -0.320940
0.052200, -0.556917, 0.868805, -0.311889
0.052300, -0.568869, 0.871554, -0.302685
0.052400, -0.583552, 0.876220, -0.292668
0.052500, -0.601041, 0.882274, -0.281233
0.052600, -0.621276, 0.889130, -0.267854
0.052700, -0.644074, 0.896174, -0.252101
0.052800, -0.669141, 0.902794, -0.233653
0.052900, -0.696092, 0.908400, -0.212309
0.053000, -0.724468, 0.912453, -0.187985
0.053100, -0.753764, 0.914479, -0.160715
0.053200, -0.783450, 0.914091, -0.130642
0.053300, -0.812995, 0.910996, -0.098001
0.053400, -0.841894, 0.905002, -0.063108
0.053500, -0.869680, 0.896018, -0.026338
0.053600, -0.895950, 0.884055, 0.011895
0.053700, -0.920370, 0.869208, 0.051162
0.053800, -0.942690, 0.851654, 0.091036
0.053900, -0.962743, 0.831628, 0.131115
0.054000, -0.980446, 0.809411, 0.171035
0.054100, -0.995795, 0.785307, 0.210487
0.054200, -1.008854, 0.759628, 0.249226
0.054300, -1.019745, 0.732674, 0.287072
0.054400, -1.028631, 0.704715, 0.323917
0.054500, -1.035699, 0.675981, 0.359718
0.054600, -1.041145, 0.646654, 0.394491
0.054700, -1.045155, 0.616855, 0.428300
0.054800, -1.047891, 0.586649, 0.461242
0.054900, -1.049480, 0.556044, 0.493436
0.055000, -1.050000, 0.525000, 0.525000
0.055100, -1.049480, 0.493436, 0.556044
0.055200, -1.047891, 0.461242, 0.586649
0.055300, -1.045155, 0.428300, 0.616855
0.055400, -1.041145, 0.394491, 0.646654
0.055500, -1.035699, 0.359718, 0.675981
0.055600, -1.028631, 0.323917, 0.704715
0.055700, -1.019745, 0.287072, 0.732674
0.055800, -1.008854, 0.249226, 0.759628
0.055900, -0.995795, 0.210487, 0.785307
0.056000, -0.980446, 0.171035, 0.809411
0.056100, -0.962743, 0.131115, 0.831628
0.056200, -0.942690, 0.091036, 0.851654
0.056300, -0.920370, 0.051162, 0.869208
0.056400, -0.895950, 0.011895, 0.884055
0.056500, -0.869680, -0.026338, 0.896018
0.056600, -0.841894, -0.063108, 0.905002
0.056700, -0.812995, -0.098001, 0.910996
0.056800, -0.783450, -0.130642, 0.914091
0.056900, -0.753764, -0.160715, 0.914479
0.057000, -0.724468, -0.187985, 0.912453
0.057100, -0.696092, -0.212309, 0.908400
0.057200, -0.669141, -0.233653, 0.902794
0.057300, -0.644074, -0.252101, 0.896174
0.057400, -0.621276, -0.267854, 0.889130
0.057500, -0.601041, -0.281233, 0.882274
0.057600, -0.583552, -0.292668, 0.876220
0.057700, -0.568869, -0.302685, 0.871554
0.057800, -0.556917, -0.311889, 0.868805
0.057900, -0.547486, -0.320940, 0.868426
0.058000, -0.540232, -0.330530, 0.870762
0.058100, -0.534690, -0.341349, 0.876039
0.058200, -0.530280, -0.354064, 0.884344
0.058300, -0.526336, -0.369279, 0.895616
0.058400, -0.522126, -0.387517, 0.909643
0.058500, -0.516879, -0.409189, 0.926069
0.058600, -0.509821, -0.434573, 0.944394
0.058700, -0.500198, -0.463801, 0.963999
0.058800, -0.487318, -0.496844, 0.984162
0.058900, -0.470572, -0.533512, 1.004084
0.059000, -0.449468, -0.573453, 1.022921
0.059100, -0.423648, -0.616166, 1.039813
0.059200, -0.392910, -0.661010, 1.053920
0.059300, -0.357219, -0.707236, 1.064455
0.059400, -0.316712, -0.754002, 1.070714
0.059500, -0.271695, -0.800411, 1.072107
0.059600, -0.222637, -0.845542, 1.068179
0.059700, -0.170153, -0.888484, 1.058636
0.059800, -0.114981, -0.928370, 1.043351
0.059900, -0.057961, -0.964412, 1.022374
0.060000, -0.000000, -0.995929, 0.995929
0.060100, 0.057961, -1.022374, 0.964412
0.060200, 0.114981, -1.043351, 0.928370
0.060300, 0.170153, -1.058636, 0.888484
0.060400, 0.222637, -1.068179, 0.845542
0.060500, 0.271695, -1.072107, 0.800411
0.060600, 0.316712, -1.070714, 0.754002
0.060700, 0.357219, -1.064455, 0.707236
